text	label
1. 끓는 물에 짠기를 뺀 다시마를 살짝 데쳐주세요. 선명한 녹색으로 변하면 바로 건져내 찬물에 헹궈 손바닥 크기로 잘라 키친타올로 물기를 닦아주세요.	O O O O O O CV_STATE CV_STATE CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2. 낙지 젓갈은 먹기 좋게 다지고 홍고추와 청양고추는 잘게 잘라주세요. 실파는 송송 썰고 부추는 살짝 데쳐 물기를 빼주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O CV_INGREDIENT O O O O O O O O O O
3. 볼에 낙지 젓갈과 잘게 자른 고추, 다진 마늘, 참기름, 통깨를 넣어 젓갈을 양념하고 밥은 밥 양념 재료를 넣어 밑간해 주세요.	O O O O CV_INGREDIENT CV_INGREDIENT O O O O O CV_INGREDIENT O CV_STATE CV_INGREDIENT O CV_SEASONING O CV_SEASONING CV_SEASONING O O O CV_INGREDIENT O O O O CV_INGREDIENT O O O O O O O O O O O O O
4. 다시마를 깔고 그 위에 밥을 펴서 올려 돌돌 말아 준 후 데친 부추로 묶어 고정해 한입 크기로 잘라주세요.	O O CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O O O O O O CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O O O O O
5. 다시마 쌈밥 위에 낙지 젓갈을 먹기 좋게 올리고 송송 썬 실파와 통깨를 뿌려 맛있게 즐겨주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O
1. 냉이는 무른 잎을 떼어낸 후, 칼로 뿌리부분의 흙을 긁어내고 흐르는 물에 깨끗이 씻어 먹기 좋게 잘라주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2. 깨끗이 씻은 배춧잎과 양파는 먹기 좋은 크기로 자르고, 대파와 청홍고추는 어슷하게 썰어주세요.	O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
3. 냄비에 다시마멸치육수를 넣어 끓으면 된장을 풀어 넣고 끓여주세요.	O O O O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O CV_SEASONING O O O O O O O O
5. 마지막에 냉이와 청홍고추를 넣어 한소끔 더 끓여주세요.  	O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O
6. 기호에 따라 간은 된장으로 맞춰 맛있게 즐겨주세요.	O O O O O O O CV_SEASONING O O O O O O O O
1. 대파는 송송 썰어주세요. 청,홍고추는 다져주세요.	O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O
2. 볼에 달걀을 풀어준 후 물을 넣고 저어주세요. 	O O O O CV_INGREDIENT O O O O CV_SEASONING O O O O O O O O
3. 달걀물에 밥과 참치, 대파, 간장을 넣고 섞어주세요. 	O O CV_SEASONING CV_SEASONING O CV_INGREDIENT O CV_INGREDIENT O CV_SEASONING O CV_SEASONING O O O O O O O O
(참치는 기름을 빼고 사용해 주세요)	O CV_INGREDIENT O O O O O O O O O O
(전자레인지 전용 뚜껑을 사용해 주세요)	O O O O O O O O O O O
6. 완성된 달걀밥을 맛있게 즐겨주세요. 	O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O
1. 깨끗이 씻은 고추는 꼭지를 제거하고 잘게 다져주세요. 양파도 다져주세요.	O O O O O CV_INGREDIENT O O O O O O O O O O O O CV_INGREDIENT O O O O O
2. 팬에 기름을 약간 두른 후 다진 마늘과 양파를 넣어 볶아주세요.	O O O O CV_SEASONING O O O O CV_STATE CV_INGREDIENT O CV_INGREDIENT O O O O O O O O
3. 마늘향이 올라오면 다진 고추를 넣어 볶다가 양념 재료를 넣고 자작하게 끓여주세요.	O O O O O O O CV_STATE CV_INGREDIENT O O O O O O O O O O O O O O O O O
4. 완성된 땡초장은 밥이나 국수 등에 곁들여 맛있게즐겨주세요. 	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O
1. 달걀은 흰자, 노른자를 분리하고 약간의 소금을 넣어 풀고 대파는 어슷하게 썰어주세요.	O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O CV_SEASONING O O O O O CV_INGREDIENT O O O O O O O O O O
3. 냄비에 육수를 넣고 끓으면 국물 양념 재료와 만두를 넣어주세요. 만두가 익어 떠오르면 대파를 넣고 한소끔 끓이고 마지막에 약간의 소금과 후춧가루를 넣어 간을 맞춰주세요.	O O O O CV_SEASONING O O O O O O CV_SEASONING CV_SEASONING CV_SEASONING O CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O CV_INGREDIENT O O O O O O O O O O O O CV_SEASONING O CV_SEASONING CV_SEASONING O O O O O O O O O
4. 그릇에 만두국을 담고 채썬 황백지단을 올려 맛있게 즐겨주세요.	O O O O CV_INGREDIENT CV_INGREDIENT O O O O O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O
1. 꽁치는 체에 밭쳐 국물을 빼서 준비하고 배추김치는 한입 크기로 썰고 대파와 청고추, 홍고추는 어슷하게 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O CV_SEASONING O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
5. 마지막에 대파와 청고추, 홍고추를 넣고 한소끔 끓이고 불을 꺼주세요.	O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O
4. 그릇에 먹기 좋기 내어 마무리 해줍니다.	O O O O O O O O O O O O O O
2. 볼에 마요 소스 재료를 넣고 섞어주세요. 	O O O O O O O O O O O O O O O
4. 팬에 스팸을 노릇하게 구워주세요	O O O O CV_INGREDIENT O O O O O O O
5. 김에 밥을 고르게 펼친 후 스팸, 청양고추, 깻잎을 올려 단단하게 말아주세요.	O O CV_INGREDIENT O CV_INGREDIENT O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O
6. 김밥을 먹기 좋은 크기로 잘라주세요. 김밥 위에 나머지 마요 소스와 송송 썬 청양고추, 통깨를 뿌려 완성해주세요. 	O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O CV_STATE CV_STATE CV_STATE CV_SEASONING CV_SEASONING O CV_SEASONING CV_SEASONING O O O O O O O
1. 무는 잔뿌리를 떼고 조리 솔로 문질러 깨끗이 씻고 먹기좋게 사방 2센치 크기로 깍뚝썰기로 썰어 주세요. 대파는 어슷하게 썰고 실파는 3센치 길이로 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O
4. 볼에 식힌 찹쌀풀과 양념 재료를 넣고 고루 섞어 김치 양념을 만들어주세요.	O O O O O O CV_SEASONING CV_SEASONING O CV_SEASONING O O O O O O O CV_SEASONING O O O O O O O
1. 매생이는 고운 체에 받쳐 물에 여러번 헹궈 깨끗이 씻고 가위로 먹기좋게 자른 후 물기를 빼주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2. 새우살은 반 갈라 포를 떠서 준비하고 홍고추는 얇게 송송 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
3. 볼에 전 반죽 재료를 넣고 섞은 후 매생이를 넣어 섞어주세요.	O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O
4. 새우 한 면에 부침가루를 묻혀 주세요	O O CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O O O O
5. 달군 팬에 약간의 기름을 두르고 수저로 반죽을 올린 후 새우와 홍고추를 올려 구워 주세요.	O O O O O O O O CV_SEASONING O O O O O CV_INGREDIENT O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O
6. 전 간장에 찍어 맛있게 즐겨주세요.	O O CV_SEASONING CV_SEASONING O O O O O O O O O
1. 조랭이떡은 찬물에 담갔다가 체에 밭쳐 물기를 빼주세요. 대파는 어슷하게 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O
2. 달걀은 약간의 소금을 넣어 황백지단을 부쳐 가늘게 채를 썰어주세요.	O O CV_INGREDIENT O O O CV_SEASONING O O O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O O
3. 볼에 핏물을 제거한 다진 쇠고기와 쇠고기 양념 재료를 넣어 섞어주세요.	O O O O O O O O O CV_STATE CV_INGREDIENT O O O O O O O O O O O O
4. 팬에 고기를 볶은 후 덜어주세요. 냄비에 육수를 넣어 끓여주세요.	O O O O CV_INGREDIENT O O O O O O O O O O O CV_SEASONING O O O O O O O
5. 육수가 끓으면 조랭이떡을 넣고, 조랭이떡이 떠오르면 대파와 국물 재료를 넣어 주세요.	O O CV_SEASONING O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_INGREDIENT O O O O O O O O O
6. 그릇에 조랭이떡국을 담고 볶은 고기와 달걀지단을 올려 완성해주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_STATE CV_STATE CV_INGREDIENT O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O
(기호에 따라 김 가루 등을 곁들여 드셔도 좋아요.)	O O O O CV_SEASONING CV_SEASONING O O O O O O O O O O
1. 냉이는 뿌리와 줄기를 연결하는 부분의 흙을 칼로 긁어내고, 누런 잎은 떼어내주세요. 굵은 것은 반으로 쪼개고, 흐르는 물에 여러 번 흔들어 씻어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3. 볼에 데친 냉이와 양념을 넣고 조물조물 무쳐주세요.	O O O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O CV_SEASONING O O O O O O O O O O O O
4. 접시에 냉이무침을 담고 통깨를 뿌려 마무리해주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O O O O O O O
1. 무는 껍질을 벗기고 두께 0.5cm 정도로 반달 모양으로 썰고 양파는 굵게 채를 썰어주세요. 청양고추와 홍고추, 대파는 어슷하게 썰어주세요. 	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O
2. 볼에 양념 재료를 넣어 섞어주세요.	O O O O O O O O O O O O O O
3. 두부는 넓적하고 길게 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O
1. 배추의 밑동에 칼집을 넣어 사 등분한 후 깨끗이 씻어 한입 크기로 썰어주세요. 무는 나박 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O
4. 쪽파는 4cm 길이로 잘라주세요. 갈아 줄 재료인 사과, 배와 양파는 큼직하게 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O
5. 블렌더에 갈아 줄 재료를 넣어 갈아주세요. 볼에 식힌 찹쌀풀과 양념 재료, 믹서에 간 재료를 넣어 고루 섞어 김치 양념을 만들어주세요.	O O CV_STATE CV_STATE CV_STATE CV_STATE CV_STATE CV_STATE CV_SEASONING O O O O O O O O CV_STATE O O CV_SEASONING CV_SEASONING O CV_SEASONING CV_SEASONING O CV_STATE CV_STATE O CV_STATE O O O O O O O CV_SEASONING O O O O O O O
6. 김치 양념에 절인 배추와 쪽파를 넣어 버무려주세요.	O O CV_SEASONING CV_SEASONING O CV_STATE CV_STATE CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O
7. 완성된 김치는 소독한 유리병에 담아 하루 또는 이틀 정도 실온에서 숙성시켰다가 냉장 보관해주세요.	O O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O
(쌀을 불려 사용하면 밥이 더욱 부드러워요)	O CV_INGREDIENT O O O O CV_INGREDIENT O O O O O O
3. 표고버섯은 채를 썰고, 새송이버섯은 한입크기로 잘라주세요. 만가닥버섯은 밑동을 잘라주세요. 	O O CV_INGREDIENT CV_INGREDIENT O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O
4. 쪽파는 송송 썰어주세요. 볼에 양념 간장 재료를 넣어 양념장을 만들어주세요. 	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O CV_SEASONING O O O O O O CV_SEASONING O O O O O O
9. 양념 간장을 곁들여 맛있게 즐겨주세요.	O O CV_SEASONING CV_SEASONING O O O O O O O O
2. 감자는 깨끗이 씻어 껍질을 벗긴 후 5mm 간격으로 썬 다음, 찜기에 넣어 쪄주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O
4. 믹서기에 감자와 불린 쌀, 소고기를 각각 넣고 물을 약간씩 더해 곱게 갈아주세요.	O O O O O CV_INGREDIENT O CV_STATE CV_INGREDIENT O CV_INGREDIENT O O O O CV_SEASONING O O O O O O O O O O
6. 아이가 먹기 좋도록 미음을 체에 밭치고, 3회분을 용기에 나눠 냉동실에 보관해주세요.	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1. 데친 쑥은 잘게 잘라 볼에 쑥 양념 재료와 함께 무쳐주세요.	O O CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O O O O O O O O
2. 달군 팬에 올리브 오일을 두른 후 잔 멸치와 견과류를 넣어 볶아주세요. 멸치가 볶아지면 불을 끈 후 멸치 양념 재료를 넣어 고루 섞어주세요.	O O O O O O CV_SEASONING CV_SEASONING O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O
3. 볼에 고슬고슬하게 지은 밥과 밥 양념 재료, 쑥, 볶은 멸치를 넣어 고루 섞어주세요.	O O O O O O O O O O O CV_INGREDIENT O CV_SEASONING CV_SEASONING CV_SEASONING O CV_INGREDIENT O CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O
4. 한입 크기로 동그랗게 모양을 잡아 주먹밥을 만들고 통깨를 뿌려주세요.	O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O O O O O
5. 접시에 담아 먹거나 도시락통에 담아 맛있게 즐겨주세요.	O O O O O O O O O O O O O O O O O O O
1. 통조림 참치는 체에 밭쳐 기름을 빼주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O
2. 양파는 슬라이스하고 대파는 어슷하게 썰어주세요. 	O O CV_INGREDIENT O O O O O CV_INGREDIENT O O O O O O O O O O
4. 참치를 넣어 가볍게 볶아주세요.	O O CV_INGREDIENT O O O O O O O O O O
5. 마지막에 참기름과 통깨를 뿌려 마무리해 주세요.	O O O O CV_SEASONING O CV_SEASONING CV_SEASONING O O O O O O O
1. 깨끗이 씻은 단감은 껍질을 얇게 깎아내고 씨를 제거한 후 먹기 좋게 깍둑 썰어주세요.	O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O
2. 대파는 반으로 갈라 1cm 길이로 썰고, 실파는 2cm 길이로 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O
3. 볼에 손질한 단감과 대파, 쪽파를 넣고 양념 재료를 넣어 버무려주세요. 통깨를 넣고 한 번 더 버무려 완성해 주세요.	O O O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O O O O O O O O
4. 그릇에 담고 맛있게 즐겨주세요.	O O O O O O O O O O O O
1. 사과는 씨를 제거하고 대파, 양파와 함께 큼직하게 자르고, 마늘과 생강은 편으로 썰어주세요. 볼에 소스 재료를 넣어 고루 섞어주세요. 	O O CV_INGREDIENT O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O
2. 돼지고기는 3등분으로 자르고 고기 밑간 재료를 겉면에 발라 준비해 주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O
5. 돼지고기를 먹기 좋게 한 입 크기로 썰고 소스를 곁들여 맛있게 즐겨주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O CV_SEASONING O O O O O O O O
2. 오이는 4센치 길이로 잘라 돌려 깎아 속씨를 제거한 후 채를 썰고, 파프리카는 4센치 길이로 채를 썰어주세요. 홍고추와 양파는 얇게 채를 썰고 찬물에 담갔다가 매운맛을 빼고 물기를 제거해주세요. 볼에 겨자소스 재료를 넣고 섞어 겨자소스를 만들어주세요	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O O O O O O O O
4. 조린 돼지고기는 0.5센치 두께로 가운데 칼집을 넣은 모양으로 잘라주세요.	O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O
5. 채 썰어둔 채소는 겨자 소스에 가볍게 버무려 돼지고기의 칼집을 넣은 사이에 먹기 좋게 채워주세요.	O O CV_STATE CV_STATE CV_STATE CV_STATE CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O
6. 접시에 돼지고기 겨자채 보쌈을 담고, 고기 위에 통깨를 뿌리고 겨자소스를 곁들여주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O CV_INGREDIENT O O CV_SEASONING CV_SEASONING O O O CV_SEASONING CV_SEASONING O O O O O
1. 돼지고기는 먹기 좋은 크기로 자르고 후춧가루와 맛술을 넣어 밑간해 주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O CV_SEASONING CV_SEASONING O CV_SEASONING CV_SEASONING O O O O O O O O O
2. 껍질을 벗긴 감자와 두부는 한입 크기로 썰어주세요. 양파는 채를 썰어주세요. 대파, 청양고추는 송송 썰어주세요.	O O CV_STATE CV_STATE CV_STATE CV_STATE CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O
3. 볼에 양념 재료를 넣고 잘 섞어주세요.	O O O O O O O O O O O O O O O
6. 국물이 자작하게 졸아들면 대파와 청양고추를 넣어 한소끔 더 끓여 완성해 주세요.	O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O
2. 냉이는 뿌리를 깨끗이 다듬어 씻어주세요. 뿌리와 잎 사이를 잘라 2등분 한 후 뿌리는 1센치 길이로 썰고 잎은 2~3등분해 주세요. 	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
7. 완성된 솥밥에 양념 간장을 곁들여 맛있게 즐겨주세요. 	O O O O CV_INGREDIENT CV_SEASONING CV_SEASONING O O O O O O O O
1. 가지는 길게 반으로 자른 후 먹기 좋은 크기로 썰어주세요. 쪽파는 송송 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O
2. 쇠고기는 핏물을 제거한 후 밑간 재료에 버무려주세요. 볼에 양념장 재료를 넣어 섞어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3. 내열 용기에 밑간한 쇠고기와 가지를 넣고 식용유를 둘러주세요.	O O O O O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT O CV_INGREDIENT O O O CV_SEASONING O O O O O
 * 광파오븐 스팀 물통에 물을 채우고 시작해주세요."	O O O O O O O O O O O O O O O O O O O
5. 익힌 가지와 고기를 잘 섞은 후 밥 위에 얹고 양념장과 쪽파, 통깨를 뿌려 맛있게 즐겨주세요.	O O CV_STATE CV_INGREDIENT O CV_INGREDIENT O O O O O CV_INGREDIENT O O O O CV_SEASONING CV_SEASONING O CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O
1. 알타리무는 무청을 제거하고 깨끗이 씻어먹기 좋게 4등분해주세요. 홍고추와 청양고추는 송송 썰어 씨를 털어주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O
1.채소는 깨끗하게 씻은 후 사과와 배는 0.3cm 두께로 편 썰어주세요. 브로콜리도 편 썰고, 파프리카는 채 썰어서 준비해 주세요.	O O CV_INGREDIENT O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
2.양상추는 손으로 뜯어서 물에 잠깐 담가 아삭하게 살려주세요. 	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O
4.분량의 소스 재료를 넣고 잘 저어준 뒤, 체에 한번 받쳐 주세요.	O O O O O O O O O O O O O O O O O O O O O O O
5.물기를 제거한 채소를 그릇에 담고 된장소스를 곁들여 주세요.	O O CV_STATE CV_STATE CV_STATE CV_STATE CV_INGREDIENT O O O O O CV_SEASONING CV_SEASONING O O O O O
1. 양념 재료의 양파는 채를 썰고 청, 홍고추는 어슷하게 썰어주세요. 양념 재료와 썰어둔 채소를 섞어주세요.	O O O O O CV_INGREDIENT O O O CV_STATE O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O CV_STATE O O O O O O O O CV_STATE CV_INGREDIENT O O O O O O
4. 완성된 깻잎찜을 접시에 담아 밥과 함께 맛있게 즐겨주세요.	O O O O O O O O O O O O O O O O O O
1. 단호박은 껍질째 깨끗이 씻고, 단호박 꼭지부분을 3cm 정도 잘라내어 뚜껑을 만들어주세요. 수저를 이용해서 단호박씨를 제거해주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2. 볼에 달걀물 재료를 넣고 고루 섞어 체에 내려주세요.	O O O O O O O O O O O O O O O O O O O
3. 단호박 안에 달걀물을 8부 정도 채운 후 뚜껑을 덮어주세요.	O O O O O O CV_SEASONING CV_SEASONING O O O O O O O O O O O O O
5. 완성된 단호박 달걀찜을 그대로 드시거나, 먹기 쉽게 8등분으로 잘라 드셔도 된답니다. 	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O
1. 애호박과 양파, 파프리카는 잘게 다져주세요. 쪽파와 청양고추는 송송 썰어주세요. 	O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O
2. 볼에 양념 재료를 넣고 섞어주세요. 	O O O O O O O O O O O O O O
3. 그릇에 밥을 담고 잘게 썬 애호박과 양파, 청양고추, 파프리카를 올려주세요. 	O O O O CV_INGREDIENT O O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O
(전자레인지 전용 뚜껑을 사용해 주세요)	O O O O O O O O O O O
5. 완성된 밥에 마요네즈를 뿌리고 쪽파와 통깨로 장식해 주세요. 	O O O O CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O
6. 먹기 좋게 비벼서 맛있게 즐겨주세요.	O O O O O O O O O O O O O O O
1. 콩나물은 깨끗이 씻어 체에 밭쳐 물기를 빼주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O
2. 쪽파의 흰뿌리는 반으로 갈라 3센치 길이로 자르고, 청양고추는 어슷하게 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
3. 냄비에 멸치 다시마 육수를 넣어 끓으면 다진 마늘, 새우젓을 넣어 간을 맞춰주세요.	O O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O CV_STATE CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O O
1. 삼겹살은 한 입 크기로 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O
2. "더덕은 껍질을 돌려 깎아 편으로 썰어 소금물에 담가 쓴맛을 빼주세요. 	O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O
 더덕의 물기를 제거하고 칼등으로 두드려 펴주세요."	CV_INGREDIENT O O O O O O O O O O O O O O O
3. 분량의 양념 재료를 섞어 양념장을 만들어 주세요.	O O O O CV_SEASONING O O O O O CV_SEASONING O O O O O O
5. 구이 전용 팬에 양념한 삼겹살과 더덕을 겹치지 않게 펼쳐 올려주세요.	O O O O O O CV_STATE CV_STATE CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O
7. 완성된 삼겹살 더덕구이를 접시에 담아 맛있게 즐겨주세요.	O O O O O O O O O O O O O O O O O O
2. 양파는 굵게 채 썰고 대파는 어슷하게 썰어주세요. 꽈리고추는 어슷하게 반으로 썰어주세요.	O O CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O
3. 볼에 밑간한 닭고기와 소스 재료를 넣고 섞어주세요.	O O O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O O O
